1990368,tblB,24590,3,23.09.1996,183633
1990369,frmA,19055,2,04.09.1996,183103
1990370,sofD,46100,2,08.09.1996,184506
1990371,drsC,41525,3,14.09.1996,184543
1990372,sofD,46100,3,24.09.1996,184542
1990373,sofE,50500,3,11.09.1996,184462
1990374,lmpB,23415,2,19.09.1996,183639
1990375,lmpA,32415,1,08.09.1996,183426
1990376,cseC,38450,2,22.09.1996,182965
1990377,drsD,84590,2,15.09.1996,184158
1990378,sofF,32550,1,02.09.1996,184242
1990379,drsD,84590,1,04.09.1996,182951
1990380,tblB,24590,2,01.09.1996,183083
1990381,vse2,9915,1,11.09.1996,184209
1990382,vse2,9915,3,14.09.1996,183703
1990383,sofF,32550,3,21.09.1996,183525
1990384,tblE,24550,2,16.09.1996,183938
1990385,tblC,40595,1,29.09.1996,184250
1990386,lmpC,4295,2,22.09.1996,183009
1990387,dskA,15905,1,22.09.1996,184395
1990388,bedD,51790,3,22.09.1996,183291
1990389,tblD,14500,2,06.09.1996,183008
1990390,chrB,4990,3,27.09.1996,183776
1990391,sofC,51500,2,07.09.1996,183182
1990392,vse1,7395,2,03.09.1996,183281
1990393,bedD,51790,3,29.09.1996,183454
1990394,vse4,8852,3,21.09.1996,183729
1990395,dskB,34550,1,25.09.1996,184331
1990396,sofD,46100,2,23.09.1996,183362
1990397,drsD,84590,1,14.09.1996,184519
1990398,vse3,12459,3,02.09.1996,183725
1990399,sofD,46100,1,28.09.1996,183054
1990400,bedD,51790,2,12.09.1996,183840
1990401,tblA,14995,1,10.09.1996,183105
1990402,vse1,7395,3,15.09.1996,183452
1990403,vse3,12459,3,05.09.1996,183403
1990404,vse2,9915,3,23.09.1996,184425
1990405,vse1,7395,1,17.09.1996,183562
1990406,lmpD,4995,2,08.09.1996,183806
1990407,vse4,8852,1,05.09.1996,184369
1990408,vse3,12459,2,13.09.1996,184477
1990409,vse1,7395,2,11.09.1996,183694
1990410,bedF,105500,1,03.09.1996,184226
1990411,bedC,82500,1,11.09.1996,183439
1990412,frmB,22485,2,21.09.1996,183427
1990413,chrA,4595,1,24.09.1996,183057
1990414,drsA,34500,2,01.09.1996,183750
1990415,lmpD,4995,1,16.09.1996,184382
1990416,cseA,13245,3,06.09.1996,183964
1990417,bedE,49505,2,20.09.1996,183656
1990418,bedB,59590,3,28.09.1996,183999
1990419,cseD,82450,2,23.09.1996,183311
1990420,bedD,51790,3,15.09.1996,183768
1990421,cseA,13245,1,12.09.1996,183023
1990422,drsA,34500,3,27.09.1996,183637
1990423,bedB,59590,2,11.09.1996,183373
1990424,vse1,7395,2,27.09.1996,183314
1990425,sofD,46100,3,11.09.1996,183759
1990426,lmpC,4295,2,01.09.1996,183453
1990427,lmpD,4995,2,09.09.1996,183360
1990428,sofE,50500,1,20.09.1996,184074
1990429,cseC,38450,3,18.09.1996,184432
1990430,sofA,34500,2,21.09.1996,184097
1990431,bedA,41590,1,28.09.1996,183221
1990432,cseC,38450,1,14.09.1996,183041
1990433,dskA,15905,1,06.09.1996,183782
1990434,cseB,93215,2,09.09.1996,183849
1990435,chrA,4595,2,10.09.1996,183341
1990436,drsC,41525,3,15.09.1996,183252
1990437,drsC,41525,3,09.09.1996,183354
1990438,cseC,38450,3,03.09.1996,183624
1990439,vse1,7395,3,01.09.1996,183862
1990440,cseA,13245,3,22.09.1996,183293
1990441,bedF,105500,3,13.09.1996,183349
1990442,drsC,41525,2,23.09.1996,184348
1990443,sofB,49500,2,20.09.1996,182975
1990444,drsB,43595,3,06.09.1996,184456
1990445,drsB,43595,1,02.09.1996,183800
1990446,dskA,15905,1,10.09.1996,183801
1990447,bedF,105500,1,28.09.1996,183673
1990448,tblE,24550,3,29.09.1996,183581
1990449,vse1,7395,3,25.09.1996,184219
1990450,chrA,4595,3,12.09.1996,183825
1990451,lmpD,4995,1,26.09.1996,184023
1990452,frmA,19055,2,22.09.1996,183121
1990453,tblE,24550,1,27.09.1996,183762
1990454,drsB,43595,3,30.09.1996,183874
1990455,lmpB,23415,1,26.09.1996,183687
1990456,sofA,34500,3,20.09.1996,184543
1990457,bedE,49505,3,29.09.1996,184069
1990458,vse2,9915,2,16.09.1996,184287
1990459,sofF,32550,1,18.09.1996,183170
1990460,tblA,14995,3,23.09.1996,184385
1990461,drsC,41525,1,09.09.1996,184209
1990462,vse3,12459,3,07.09.1996,183594
1990463,frmA,19055,3,30.09.1996,183025
1990464,lmpC,4295,3,10.09.1996,184238
1990465,chrA,4595,3,02.09.1996,183557
1990466,frmB,22485,2,01.09.1996,183848
1990467,bedB,59590,2,04.09.1996,183479
1990468,drsC,41525,3,08.09.1996,184398
1990469,frmA,19055,1,30.09.1996,183802
1990470,sofC,51500,2,07.09.1996,184276
1990471,bedB,59590,2,23.09.1996,184083
1990472,frmB,22485,2,09.09.1996,184456
1990473,sofB,49500,3,17.09.1996,184441
1990474,chrA,4595,3,09.09.1996,183723
1990475,frmB,22485,3,16.09.1996,184011
1990476,bedC,82500,3,19.09.1996,183239
1990477,tblC,40595,1,11.09.1996,184418
1990478,vse4,8852,3,20.09.1996,183725
1990479,tblB,24590,3,18.09.1996,183202
1990480,tblD,14500,1,02.09.1996,183006
1990481,bedA,41590,3,26.09.1996,183964
1990482,drsD,84590,3,26.09.1996,184218
1990483,drsB,43595,2,05.09.1996,184519
1990484,chrB,4990,3,11.09.1996,184537
1990485,sofB,49500,3,25.09.1996,183703
1990486,lmpC,4295,2,17.09.1996,183212
1990487,sofE,50500,3,21.09.1996,184510
1990488,sofF,32550,1,19.09.1996,183858
1990489,bedC,82500,3,16.09.1996,183571
1990490,tblC,40595,3,17.09.1996,183361
1990491,cseC,38450,2,15.09.1996,184121
1990492,lmpA,32415,1,24.09.1996,184275
1990493,vse3,12459,2,15.09.1996,183595
1990494,vse4,8852,1,19.09.1996,183103
1990495,bedD,51790,2,20.09.1996,184043
1990496,sofF,32550,2,02.09.1996,184461
1990497,lmpC,4295,2,13.09.1996,183353
1990498,lmpC,4295,2,24.09.1996,183095
1990499,cseD,82450,3,08.09.1996,183819
1990500,dskA,15905,2,20.09.1996,183650
1990501,vse4,8852,1,20.09.1996,182945
1990502,lmpD,4995,3,08.09.1996,184156
1990503,lmpA,32415,2,28.09.1996,182933
1990504,lmpA,32415,3,03.09.1996,183329
1990505,vse1,7395,1,02.09.1996,184255
1990506,chrB,4990,2,03.09.1996,183767
1990507,vse3,12459,1,29.09.1996,183767
1990508,dskA,15905,2,08.09.1996,182985
1990509,frmB,22485,3,05.09.1996,183908
1990510,cseA,13245,2,28.09.1996,183412
1990511,dskA,15905,2,15.09.1996,183739
1990512,bedD,51790,3,20.09.1996,184181
1990513,vse1,7395,1,29.09.1996,183128
1990514,dskA,15905,1,05.09.1996,183243
1990515,chrC,14500,2,02.09.1996,183771
1990516,chrA,4595,3,22.09.1996,183796
1990517,lmpD,4995,3,30.09.1996,183344
1990518,bedE,49505,3,22.09.1996,184474
1990519,sofD,46100,2,10.09.1996,184126
1990520,lmpD,4995,1,01.09.1996,184260
1990521,sofD,46100,1,27.09.1996,183603
1990522,dskA,15905,2,12.09.1996,183976
1990523,vse2,9915,2,19.09.1996,184315
1990524,lmpD,4995,3,18.09.1996,184534
1990525,tblC,40595,1,19.09.1996,183461
1990526,drsA,34500,2,02.09.1996,183611
1990527,sofC,51500,2,21.09.1996,183508
1990528,bedE,49505,2,27.09.1996,183020
1990529,dskA,15905,3,16.09.1996,183431
1990530,chrC,14500,2,26.09.1996,183594
1990531,vse1,7395,3,01.09.1996,183035
1990532,tblB,24590,3,08.09.1996,184272
1990533,drsB,43595,1,14.09.1996,184358
1990534,frmA,19055,3,13.09.1996,183771
1990535,tblE,24550,3,25.09.1996,183241
1990536,bedD,51790,3,21.09.1996,184535
1990537,cseD,82450,2,30.09.1996,183147
1990538,sofB,49500,3,29.09.1996,182990
1990539,sofA,34500,2,07.09.1996,184370
1990540,cseB,93215,2,18.09.1996,183181
1990541,sofD,46100,2,07.09.1996,183041
1990542,vse2,9915,1,04.09.1996,184535
1990543,vse4,8852,1,09.09.1996,182961
1990544,lmpA,32415,2,17.09.1996,183522
1990545,sofF,32550,2,13.09.1996,184206
1990546,sofF,32550,3,21.09.1996,183928
1990547,bedB,59590,3,06.09.1996,184270
1990548,sofB,49500,3,28.09.1996,183542
1990549,frmA,19055,2,25.09.1996,184416
1990550,lmpA,32415,1,12.09.1996,184009
1990551,tblA,14995,1,09.09.1996,183782
1990552,tblA,14995,2,19.09.1996,183489
1990553,chrC,14500,3,04.09.1996,184271
1990554,sofD,46100,3,09.09.1996,184227
1990555,sofE,50500,3,19.09.1996,183554
1990556,tblD,14500,2,01.09.1996,183510
1990557,tblC,40595,2,24.09.1996,183734
1990558,frmA,19055,3,21.09.1996,184018
1990559,bedE,49505,2,01.09.1996,183687
1990560,cseC,38450,1,04.09.1996,183557
1990561,sofC,51500,3,16.09.1996,182946
1990562,chrA,4595,1,23.09.1996,182997
1990563,sofF,32550,3,17.09.1996,183395
1990564,bedE,49505,3,06.09.1996,183497
1990565,drsB,43595,1,16.09.1996,184537
1990566,tblE,24550,3,05.09.1996,183688
1990567,tblC,40595,3,08.09.1996,184257
1990568,sofA,34500,2,23.09.1996,183100
1990569,bedC,82500,3,16.09.1996,183368
1990570,chrC,14500,2,13.09.1996,183510
1990571,lmpB,23415,3,08.09.1996,183331
1990572,tblE,24550,3,19.09.1996,183349
1990573,bedD,51790,2,16.09.1996,183588
1990574,bedE,49505,1,23.09.1996,183847
1990575,bedF,105500,3,27.09.1996,183576
1990576,cseA,13245,3,21.09.1996,184431
1990577,bedE,49505,1,25.09.1996,183489
1990578,lmpA,32415,2,09.09.1996,183458
1990579,tblB,24590,1,27.09.1996,183369
1990580,cseB,93215,2,20.09.1996,184458
1990581,bedD,51790,1,11.09.1996,182929
1990582,vse4,8852,1,30.09.1996,183163
1990583,bedB,59590,3,13.09.1996,184040
1990584,frmB,22485,2,17.09.1996,184240
1990585,drsA,34500,2,05.09.1996,183004
1990586,tblB,24590,1,25.09.1996,183321
1990587,drsC,41525,2,01.09.1996,183506
1990588,vse2,9915,1,23.09.1996,183064
1990589,lmpD,4995,2,28.09.1996,183659
1990590,drsB,43595,2,11.09.1996,184285
1990591,vse1,7395,3,20.09.1996,183309
1990592,vse4,8852,1,22.09.1996,183097
1990593,bedC,82500,2,20.09.1996,184181
1990594,drsA,34500,3,21.09.1996,183235
1990595,chrB,4990,2,28.09.1996,183086
1990596,bedE,49505,3,26.09.1996,183194
1990597,cseC,38450,1,17.09.1996,184084
1990598,sofB,49500,1,02.09.1996,184323
1990599,bedA,41590,3,02.09.1996,184198
1990600,chrC,14500,2,30.09.1996,183730
1990601,vse1,7395,1,26.09.1996,184121
1990602,tblE,24550,2,14.09.1996,184062
1990603,cseA,13245,3,08.09.1996,183166
1990604,lmpB,23415,2,07.09.1996,183438
1990605,drsD,84590,1,11.09.1996,183736
1990606,drsA,34500,2,03.09.1996,184111
1990607,sofE,50500,2,08.09.1996,183247
1990608,bedB,59590,3,14.09.1996,184307
1990609,vse2,9915,3,22.09.1996,184006
1990610,drsB,43595,3,08.09.1996,184508
1990611,frmB,22485,3,03.09.1996,183809
1990612,cseD,82450,3,07.09.1996,184360
1990613,cseC,38450,1,19.09.1996,183442
1990614,frmA,19055,2,06.09.1996,183659
1990615,cseD,82450,3,25.09.1996,183395
1990616,cseA,13245,2,07.09.1996,184385
1990617,vse2,9915,3,22.09.1996,182993
1990618,vse4,8852,2,21.09.1996,182999
1990619,sofF,32550,1,25.09.1996,183015
1990620,lmpC,4295,3,03.09.1996,184143
1990621,bedD,51790,1,21.09.1996,183142
1990622,bedC,82500,3,11.09.1996,183888
1990623,drsC,41525,1,06.09.1996,184500
1990624,bedD,51790,2,22.09.1996,183522
1990625,bedF,105500,1,26.09.1996,183969
1990626,bedA,41590,3,06.09.1996,183634
1990627,bedB,59590,2,29.09.1996,183789
1990628,tblC,40595,2,02.09.1996,184236
1990629,bedB,59590,1,05.09.1996,183837
1990630,tblA,14995,1,04.09.1996,183690
1990631,dskB,34550,2,12.09.1996,184258
1990632,drsD,84590,1,02.09.1996,184347
1990633,tblB,24590,2,30.09.1996,184009
1990634,vse2,9915,2,09.09.1996,183570
1990635,sofF,32550,1,12.09.1996,183530
1990636,drsB,43595,1,09.09.1996,184030
1990637,drsC,41525,1,19.09.1996,183497
1990638,bedD,51790,1,14.09.1996,184109
1990639,frmB,22485,2,27.09.1996,184093
1990640,frmA,19055,2,28.09.1996,184085
1990641,dskB,34550,2,28.09.1996,182935
1990642,frmA,19055,3,01.09.1996,183817
1990643,vse2,9915,3,28.09.1996,183884
1990644,lmpD,4995,3,12.09.1996,184295
1990645,chrC,14500,3,14.09.1996,183919
1990646,sofF,32550,2,04.09.1996,183173
1990647,cseB,93215,1,27.09.1996,183747
1990648,tblB,24590,2,28.09.1996,184339
1990649,bedF,105500,1,24.09.1996,184239
1990650,lmpC,4295,3,24.09.1996,183990
1990651,sofA,34500,3,28.09.1996,183693
1990652,lmpC,4295,1,29.09.1996,183489
1990653,cseA,13245,2,18.09.1996,183202
1990654,vse2,9915,2,09.09.1996,184355
1990655,lmpD,4995,2,30.09.1996,184108
1990656,dskA,15905,3,21.09.1996,184373
1990657,chrB,4990,1,29.09.1996,183522
1990658,cseB,93215,2,25.09.1996,183361
1990659,vse1,7395,2,06.09.1996,183263
1990660,sofA,34500,2,20.09.1996,183006
1990661,bedB,59590,2,05.09.1996,183202
1990662,lmpC,4295,1,18.09.1996,184405
1990663,sofA,34500,2,18.09.1996,183262
1990664,chrC,14500,2,07.09.1996,183452
1990665,tblE,24550,2,04.09.1996,183802
1990666,tblC,40595,1,28.09.1996,184302
1990667,frmB,22485,3,13.09.1996,182930
1990668,bedB,59590,2,24.09.1996,183325
1990669,dskA,15905,1,23.09.1996,184295
1990670,sofA,34500,1,04.09.1996,183766
1990671,chrB,4990,1,15.09.1996,183898
1990672,drsC,41525,1,21.09.1996,184293
1990673,tblE,24550,3,12.09.1996,183820
1990674,bedC,82500,3,09.09.1996,184485
1990675,cseD,82450,1,02.09.1996,184541
1990676,cseD,82450,2,16.09.1996,183083
1990677,drsC,41525,2,22.09.1996,183713
1990678,drsD,84590,1,25.09.1996,183347
1990679,bedD,51790,1,06.09.1996,183960
1990680,sofF,32550,3,28.09.1996,183998
1990681,sofB,49500,1,02.09.1996,184473
1990682,sofB,49500,1,15.09.1996,182965
1990683,sofD,46100,3,18.09.1996,183934
1990684,bedB,59590,2,01.09.1996,184262
1990685,frmB,22485,2,07.09.1996,184312
1990686,sofF,32550,3,29.09.1996,183237
1990687,bedE,49505,2,20.09.1996,183731
1990688,drsB,43595,2,12.09.1996,183126
1990689,tblA,14995,2,11.09.1996,183665
1990690,bedC,82500,2,30.09.1996,184058
1990691,chrA,4595,2,01.09.1996,184272
1990692,bedF,105500,3,25.09.1996,183722
1990693,bedF,105500,1,14.09.1996,183534
1990694,lmpD,4995,1,17.09.1996,184224
1990695,vse1,7395,1,21.09.1996,184126
1990696,sofA,34500,3,16.09.1996,183776
1990697,bedD,51790,2,20.09.1996,182982
1990698,tblC,40595,1,09.09.1996,184338
1990699,bedC,82500,1,16.09.1996,184463
1990700,cseC,38450,1,20.09.1996,183365
1990701,sofA,34500,3,26.09.1996,183316
1990702,drsD,84590,3,03.09.1996,183977
1990703,lmpB,23415,3,26.09.1996,183538
1990704,drsD,84590,1,10.09.1996,183351
1990705,cseA,13245,3,20.09.1996,183916
1990706,cseB,93215,1,13.09.1996,184195
1990707,lmpC,4295,1,16.09.1996,183308
1990708,bedB,59590,3,25.09.1996,183062
1990709,tblB,24590,1,26.09.1996,183616
1990710,sofC,51500,3,02.09.1996,182982
1990711,lmpC,4295,1,03.09.1996,183153
1990712,dskA,15905,3,16.09.1996,183297
1990713,drsA,34500,1,24.09.1996,184313
1990714,bedE,49505,2,05.09.1996,183398
1990715,frmA,19055,3,15.09.1996,183099
1990716,sofD,46100,2,01.09.1996,184508
1990717,cseC,38450,1,12.09.1996,182973
1990718,sofC,51500,3,13.09.1996,184235
1990719,vse4,8852,2,05.09.1996,183561
1990720,lmpA,32415,1,30.09.1996,183416
1990721,cseC,38450,2,09.09.1996,184286
1990722,lmpA,32415,2,03.09.1996,183228
1990723,tblE,24550,3,15.09.1996,184170
1990724,chrB,4990,2,25.09.1996,184443
1990725,chrC,14500,1,25.09.1996,183768
1990726,cseC,38450,2,29.09.1996,184349
1990727,dskA,15905,2,16.09.1996,182972
1990728,bedE,49505,3,19.09.1996,183438
1990729,tblA,14995,2,26.09.1996,182976
1990730,lmpB,23415,2,26.09.1996,183078
1990731,tblE,24550,3,04.09.1996,183635
1990732,chrA,4595,3,06.09.1996,183951
1990733,drsC,41525,3,25.09.1996,183362
1990734,drsD,84590,1,08.09.1996,183229
1990735,tblB,24590,2,17.09.1996,182959
1990736,sofF,32550,1,09.09.1996,183148
1990737,vse1,7395,2,17.09.1996,184484
1990738,vse4,8852,3,26.09.1996,184039
1990739,bedA,41590,3,19.09.1996,184464
1990740,tblC,40595,1,28.09.1996,183199
1990741,frmA,19055,1,26.09.1996,183353
1990742,sofB,49500,2,30.09.1996,182969
1990743,sofE,50500,2,16.09.1996,183523
1990744,drsD,84590,2,06.09.1996,183685
1990745,vse3,12459,1,14.09.1996,182986
1990746,chrB,4990,1,01.09.1996,183890
1990747,vse1,7395,1,21.09.1996,183574
1990748,sofD,46100,1,15.09.1996,183581
1990749,bedD,51790,1,17.09.1996,184080
1990750,cseD,82450,3,14.09.1996,183984
1990751,vse3,12459,1,13.09.1996,183542
1990752,cseA,13245,1,26.09.1996,184037
1990753,cseB,93215,3,15.09.1996,183705
1990754,bedC,82500,2,14.09.1996,184228
1990755,dskA,15905,2,17.09.1996,183642
1990756,chrB,4990,2,10.09.1996,183583
1990757,sofF,32550,1,30.09.1996,184301
1990758,sofE,50500,1,24.09.1996,184221
1990759,drsA,34500,1,17.09.1996,184339
1990760,sofF,32550,1,28.09.1996,183689
1990761,drsB,43595,3,17.09.1996,183395
1990762,tblC,40595,1,08.09.1996,184257
1990763,lmpB,23415,2,11.09.1996,183238
1990764,vse4,8852,3,10.09.1996,184133
1990765,bedC,82500,2,19.09.1996,183018
1990766,cseA,13245,3,21.09.1996,183371
1990767,cseD,82450,3,08.09.1996,183685
1990768,drsD,84590,2,15.09.1996,183619
1990769,cseB,93215,3,01.09.1996,184016
1990770,lmpA,32415,2,21.09.1996,184460
1990771,tblA,14995,2,11.09.1996,183985
1990772,lmpD,4995,2,28.09.1996,183136
1990773,bedA,41590,3,05.09.1996,184006
1990774,drsA,34500,3,01.09.1996,183065
1990775,frmA,19055,2,11.09.1996,183928
1990776,sofA,34500,2,28.09.1996,183444
1990777,chrB,4990,1,19.09.1996,183354
1990778,dskA,15905,3,01.09.1996,183181
1990779,chrC,14500,3,24.09.1996,183880
1990780,sofA,34500,2,21.09.1996,183219
1990781,bedD,51790,1,06.09.1996,183069
1990782,drsD,84590,2,03.09.1996,184420
1990783,sofC,51500,3,23.09.1996,183688
1990784,chrB,4990,3,17.09.1996,183847
1990785,drsC,41525,2,13.09.1996,184252
1990786,lmpB,23415,1,22.09.1996,184532
1990787,sofB,49500,3,21.09.1996,183800
1990788,sofA,34500,1,13.09.1996,184282
1990789,lmpB,23415,2,21.09.1996,183004
1990790,lmpB,23415,2,18.09.1996,184077
1990791,bedD,51790,1,26.09.1996,183363
1990792,chrC,14500,2,01.09.1996,183478
1990793,chrA,4595,3,19.09.1996,183056
1990794,frmA,19055,2,14.09.1996,183875
1990795,lmpB,23415,2,01.09.1996,184092
1990796,cseD,82450,2,30.09.1996,183007
1990797,tblA,14995,2,22.09.1996,183323
1990798,tblA,14995,2,01.09.1996,183005
1990799,sofD,46100,1,03.09.1996,184114
1990800,frmA,19055,1,24.09.1996,183054
1990801,tblC,40595,2,24.09.1996,182959
1990802,sofF,32550,3,21.09.1996,183336
1990803,tblB,24590,2,26.09.1996,184107
1990804,vse2,9915,2,13.09.1996,183942
1990805,lmpA,32415,3,05.09.1996,184244
1990806,bedC,82500,3,24.09.1996,183192
1990807,bedB,59590,2,17.09.1996,184336
1990808,bedE,49505,2,19.09.1996,183028
1990809,dskA,15905,1,23.09.1996,184474
1990810,bedF,105500,2,09.09.1996,184060
1990811,chrC,14500,2,23.09.1996,183277
1990812,chrA,4595,2,12.09.1996,184451
1990813,tblA,14995,3,11.09.1996,184013
1990814,tblA,14995,3,19.09.1996,184103
1990815,lmpB,23415,1,12.09.1996,183657
1990816,drsB,43595,2,19.09.1996,183136
1990817,vse2,9915,3,12.09.1996,184216
1990818,drsB,43595,3,23.09.1996,184170
1990819,chrB,4990,2,14.09.1996,183580
1990820,tblA,14995,3,21.09.1996,182956
1990821,cseB,93215,1,22.09.1996,184103
1990822,vse2,9915,3,06.09.1996,183588
1990823,bedA,41590,1,12.09.1996,183901
1990824,bedC,82500,2,05.09.1996,183271
1990825,frmB,22485,1,30.09.1996,183442
1990826,drsC,41525,1,20.09.1996,183286
1990827,bedA,41590,3,30.09.1996,183512
1990828,drsA,34500,2,05.09.1996,183058
1990829,vse2,9915,3,16.09.1996,183349
1990830,frmB,22485,3,03.09.1996,183722
1990831,tblC,40595,2,06.09.1996,184333
1990832,sofC,51500,2,01.09.1996,183082
1990833,dskB,34550,3,18.09.1996,184237
1990834,vse1,7395,3,30.09.1996,183999
1990835,cseC,38450,1,27.09.1996,183366
1990836,drsA,34500,2,14.09.1996,183885
1990837,frmA,19055,2,29.09.1996,183809
1990838,tblE,24550,2,26.09.1996,183787
1990839,tblC,40595,2,01.09.1996,183213
1990840,dskB,34550,2,26.09.1996,183044
1990841,bedF,105500,2,28.09.1996,184230
1990842,frmB,22485,1,17.09.1996,184516
1990843,sofF,32550,1,18.09.1996,183076
1990844,sofA,34500,2,25.09.1996,184296
1990845,vse1,7395,3,25.09.1996,184265
1990846,drsA,34500,2,27.09.1996,184147
1990847,bedC,82500,3,29.09.1996,183846
1990848,cseA,13245,1,20.09.1996,184331
1990849,drsC,41525,1,18.09.1996,183152
1990850,sofA,34500,3,28.09.1996,184387
1990851,vse2,9915,1,04.09.1996,183870
1990852,chrB,4990,3,15.09.1996,183549
1990853,sofD,46100,3,23.09.1996,184414
1990854,bedA,41590,3,07.09.1996,184315
1990855,sofC,51500,3,04.09.1996,183933
1990856,sofF,32550,2,02.09.1996,183210
1990857,tblD,14500,3,27.09.1996,184417
1990858,tblE,24550,1,06.09.1996,184524
1990859,drsD,84590,3,28.09.1996,183620
1990860,cseB,93215,1,29.09.1996,183497
1990861,bedD,51790,3,26.09.1996,184054
1990862,cseA,13245,1,15.09.1996,184507
1990863,sofF,32550,3,20.09.1996,184267
1990864,bedD,51790,1,22.09.1996,183783
1990865,tblB,24590,2,23.09.1996,182958
1990866,lmpD,4995,3,06.09.1996,183935
1990867,vse2,9915,2,09.09.1996,183285
1990868,bedB,59590,1,09.09.1996,183904
1990869,frmB,22485,1,01.09.1996,183798
1990870,drsB,43595,1,21.09.1996,183292
1990871,chrC,14500,2,21.09.1996,184177
1990872,bedF,105500,2,03.09.1996,183055
1990873,drsA,34500,1,29.09.1996,183908
1990874,tblE,24550,1,17.09.1996,184135
1990875,tblC,40595,2,27.09.1996,183949
1990876,cseA,13245,3,11.09.1996,183750
1990877,sofD,46100,2,23.09.1996,183716
1990878,vse3,12459,3,29.09.1996,184053
1990879,drsB,43595,1,02.09.1996,184010
1990880,sofC,51500,2,28.09.1996,184019
1990881,cseA,13245,3,05.09.1996,184154
1990882,lmpB,23415,2,06.09.1996,182949
1990883,sofA,34500,2,04.09.1996,184530
1990884,lmpB,23415,1,11.09.1996,183669
1990885,frmB,22485,3,10.09.1996,184055
1990886,bedC,82500,2,10.09.1996,184126
1990887,vse3,12459,2,26.09.1996,184103
1990888,lmpD,4995,1,15.09.1996,183518
1990889,bedB,59590,3,07.09.1996,184157
1990890,tblC,40595,3,09.09.1996,183248
1990891,lmpA,32415,3,23.09.1996,183465
1990892,drsC,41525,1,24.09.1996,182970
1990893,vse2,9915,2,17.09.1996,183411
1990894,tblC,40595,1,23.09.1996,183411
1990895,bedB,59590,1,20.09.1996,184262
1990896,dskA,15905,1,30.09.1996,183595
1990897,frmB,22485,2,02.09.1996,183088
1990898,sofE,50500,2,16.09.1996,184286
1990899,bedB,59590,3,10.09.1996,183570
1990900,drsC,41525,3,29.09.1996,184200
1990901,frmB,22485,1,08.09.1996,183853
1990902,tblA,14995,1,14.09.1996,183676
1990903,lmpC,4295,2,11.09.1996,183576
1990904,lmpD,4995,3,20.09.1996,183304
1990905,bedC,82500,2,20.09.1996,184049
1990906,sofD,46100,1,15.09.1996,182977
1990907,lmpD,4995,2,10.09.1996,183077
1990908,sofF,32550,3,25.09.1996,183612
1990909,tblD,14500,1,23.09.1996,183042
1990910,bedB,59590,1,21.09.1996,184099
1990911,tblB,24590,1,09.09.1996,183688
1990912,lmpD,4995,1,27.09.1996,183691
1990913,sofC,51500,3,24.09.1996,183887
1990914,dskA,15905,1,21.09.1996,182940
1990915,bedA,41590,3,29.09.1996,183127
1990916,frmB,22485,2,21.09.1996,183405
1990917,sofC,51500,3,18.09.1996,183083
1990918,sofE,50500,1,20.09.1996,184506
1990919,dskA,15905,1,26.09.1996,184000
1990920,tblD,14500,3,10.09.1996,184074
1990921,tblA,14995,1,28.09.1996,183729
1990922,bedA,41590,3,05.09.1996,183399
1990923,drsC,41525,2,23.09.1996,184310
1990924,lmpC,4295,3,16.09.1996,182949
1990925,sofD,46100,1,05.09.1996,183146
1990926,bedC,82500,1,15.09.1996,182987
1990927,sofE,50500,2,02.09.1996,184260
1990928,dskA,15905,3,03.09.1996,183525
1990929,lmpC,4295,2,10.09.1996,183647
1990930,vse4,8852,1,27.09.1996,184069
1990931,tblB,24590,3,21.09.1996,183938
1990932,frmB,22485,1,07.09.1996,184291
1990933,lmpC,4295,2,05.09.1996,183120
1990934,cseA,13245,1,09.09.1996,183252
1990935,sofC,51500,2,30.09.1996,184004
1990936,bedC,82500,1,26.09.1996,183420
1990937,chrC,14500,3,07.09.1996,183789
1990938,tblA,14995,2,23.09.1996,183421
1990939,sofD,46100,2,10.09.1996,183829
1990940,frmB,22485,2,13.09.1996,183261
1990941,tblE,24550,3,16.09.1996,183023
1990942,cseC,38450,3,09.09.1996,183616
1990943,bedB,59590,2,06.09.1996,184022
1990944,cseA,13245,3,24.09.1996,183659
1990945,chrB,4990,2,17.09.1996,184179
1990946,vse2,9915,3,17.09.1996,183996
1990947,bedE,49505,2,05.09.1996,183608
1990948,tblC,40595,3,30.09.1996,183532
1990949,lmpD,4995,3,23.09.1996,184446
1990950,bedD,51790,3,24.09.1996,183874
1990951,bedB,59590,2,09.09.1996,183675
1990952,chrA,4595,2,11.09.1996,184003
1990953,cseC,38450,1,27.09.1996,184276
1990954,bedA,41590,3,01.09.1996,183929
1990955,dskB,34550,3,17.09.1996,183866
1990956,vse1,7395,2,20.09.1996,184223
1990957,frmB,22485,1,07.09.1996,183647
1990958,chrB,4990,3,09.09.1996,184330
1990959,chrC,14500,2,29.09.1996,183241
1990960,sofC,51500,1,07.09.1996,183844
1990961,drsD,84590,3,19.09.1996,183713
1990962,vse4,8852,3,12.09.1996,183570
1990963,bedA,41590,2,27.09.1996,183589
1990964,sofF,32550,2,05.09.1996,184513
1990965,cseD,82450,2,11.09.1996,183521
1990966,drsD,84590,2,05.09.1996,183321
1990967,drsA,34500,1,01.09.1996,184151
1990968,tblA,14995,3,16.09.1996,183462
1990969,tblE,24550,3,03.09.1996,183682
1990970,bedF,105500,3,06.09.1996,183111
1990971,chrB,4990,3,04.09.1996,183610
1990972,chrC,14500,2,21.09.1996,184377
1990973,bedD,51790,1,20.09.1996,183523
